epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
139,447.474,0.24582,0.25997,0.88919,0.96419,0.96134,0.98846,0.94993,0.30464,0.29299,0.88716,8.92e-05,8.92e-05,8.92e-05
140,450.661,0.23902,0.22852,0.87653,0.95787,0.95841,0.98835,0.95554,0.30655,0.30069,0.89099,8.26e-05,8.26e-05,8.26e-05
141,456.071,0.20307,0.25826,0.8143,0.96072,0.96,0.99004,0.95775,0.3077,0.30357,0.88467,7.6e-05,7.6e-05,7.6e-05
142,458.986,0.19672,0.23075,0.82112,0.97837,0.95999,0.99155,0.95805,0.29858,0.28919,0.8822,6.94e-05,6.94e-05,6.94e-05
143,461.919,0.1887,0.21477,0.81355,0.97324,0.95996,0.99191,0.95616,0.30213,0.27767,0.89203,6.28e-05,6.28e-05,6.28e-05
144,464.997,0.18286,0.20715,0.80805,0.9613,0.95829,0.99233,0.95794,0.30397,0.27693,0.88499,5.62e-05,5.62e-05,5.62e-05
145,467.952,0.18924,0.21808,0.83156,0.95943,0.95777,0.99212,0.95612,0.30261,0.2824,0.88072,4.96e-05,4.96e-05,4.96e-05
146,470.924,0.18974,0.20495,0.80515,0.95047,0.9581,0.99257,0.95835,0.305,0.29432,0.88897,4.3e-05,4.3e-05,4.3e-05
147,473.825,0.17824,0.19976,0.82673,0.9469,0.9557,0.99233,0.96169,0.30617,0.29742,0.89104,3.64e-05,3.64e-05,3.64e-05
148,476.719,0.17348,0.19954,0.81694,0.9675,0.95138,0.99105,0.95626,0.30374,0.28613,0.8852,2.98e-05,2.98e-05,2.98e-05
149,479.624,0.17838,0.20201,0.80027,0.96866,0.94764,0.99105,0.95583,0.30102,0.29014,0.88255,2.32e-05,2.32e-05,2.32e-05
150,482.631,0.17044,0.21056,0.7999,0.96574,0.94967,0.99105,0.95835,0.30038,0.29229,0.88443,1.66e-05,1.66e-05,1.66e-05
